STATE/UT,YEAR,CAUSE,CASES,MALE INJURED,FEMALE INJURED,TOTAL INJURED,MALE KILLED,FEMALE KILLED,TOTAL KILLED
PUDUCHERRY,2007,COLLAPSE OF STRUCTURE(BUILDING),0,0,0,0,0,0,0
PUDUCHERRY,2007,COLLAPSE OF STRUCTURE(DAM),0,0,0,0,0,0,0
PUDUCHERRY,2007,COLLAPSE OF STRUCTURE(BRIDGE),0,0,0,0,0,0,0
PUDUCHERRY,2007,COLLAPSE OF STRUCTURE(OTHERS),0,0,0,0,0,0,0
PUDUCHERRY,2007,DROWNING (BOAT CAPSIZE),0,0,0,0,0,0,0
PUDUCHERRY,2007,DROWNING(OTHER CASES),87,0,0,0,82,6,88
PUDUCHERRY,2007,ELECTROCUTION,26,2,0,2,24,2,26
PUDUCHERRY,2007,EXPLOSION (BOMB EXPLOSION),0,0,0,0,0,0,0
PUDUCHERRY,2007,EXPLOSION(OTHER EXPLOSION LIKE BOIL,1,3,0,3,0,0,0
PUDUCHERRY,2007,FALLS (FALL FROM HEIGHT),72,5,0,5,58,9,67
PUDUCHERRY,2007,FALL INTO PIT/MANHOLE,0,0,0,0,0,0,0
PUDUCHERRY,2007,FACTORY/MACHINE ACCIDENTS,11,8,0,8,3,0,3
PUDUCHERRY,2007,FIRE (FIREWORKS/CRACKERS),2,0,0,0,0,2,2
PUDUCHERRY,2007,FIRE (SHORT-CIRCUIT),0,0,0,0,0,0,0
PUDUCHERRY,2007,GAS CYLINDER/STOVE BURST,0,0,0,0,0,0,0
PUDUCHERRY,2007,OTHER FIRE ACCIDENTS,35,0,0,0,11,25,36
PUDUCHERRY,2007,FIRE-ARMS,0,0,0,0,0,0,0
PUDUCHERRY,2007,SUDDEN DEATHS(HEART ATTACKS),53,0,0,0,51,2,53
PUDUCHERRY,2007,EPILEPTIC FITS/GIDDINESS,201,0,0,0,172,29,201
PUDUCHERRY,2007,ABORTIONS/CHILD BIRTH,0,0,0,0,0,0,0
PUDUCHERRY,2007,INFLUENCE OF ALCOHOL,218,0,0,0,214,4,218
PUDUCHERRY,2007,KILLED BY ANIMALS,1,0,0,0,1,0,1
PUDUCHERRY,2007,MINES OR QUARY DISASTER,0,0,0,0,0,0,0
PUDUCHERRY,2007,FOOD POISIONING/ACCIDENTAL INTAKE OF INSECTICIDES ETC.,5,0,0,0,3,2,5
PUDUCHERRY,2007,SPURIOUS/POISIONOUS LIQUOR,0,0,0,0,0,0,0
PUDUCHERRY,2007,LEAKAGE OF POISINOUS GASES ETC.,1,0,0,0,2,0,2
PUDUCHERRY,2007,SNAKE BITE/ANIMAL BITE,20,0,0,0,12,8,20
PUDUCHERRY,2007,OTHER,0,0,0,0,0,0,0
PUDUCHERRY,2007,STAMPEDE,0,0,0,0,0,0,0
PUDUCHERRY,2007,SUFFOCATION,0,0,0,0,0,0,0
PUDUCHERRY,2007,TRAFFIC ACCIDENTS (ROAD ACCIDENTS),1744,1453,316,1769,218,37,255
PUDUCHERRY,2007,TRAFFIC ACCIDENTS (RAIL-ROAD ACCIDE,0,0,0,0,0,0,0
PUDUCHERRY,2007,OTHER RAILWAY ACCIDENTS,6,0,0,0,6,0,6
PUDUCHERRY,2007,OTHER CAUSES (PLEASE SPECIFY),40,3,0,3,29,11,40
PUDUCHERRY,2007,CAUSES NOT KNOWN,0,0,0,0,0,0,0
PUDUCHERRY,2007,TOTAL,2529,1476,316,1792,891,138,1029
PUDUCHERRY,2007,TOTAL COLLAPSE,6,2,0,2,5,1,6
PUDUCHERRY,2007,TOTAL DROWNING,87,0,0,0,82,6,88
PUDUCHERRY,2007,TOTAL EXPLOSION,1,3,0,3,0,0,0
PUDUCHERRY,2007,TOTAL FALLS,72,5,0,5,58,9,67
PUDUCHERRY,2007,TOTAL FIRE,37,0,0,0,11,27,38
PUDUCHERRY,2007,TOTAL SUDDEN DEATHS,472,0,0,0,437,35,472
PUDUCHERRY,2007,TOTAL POISONING,26,0,0,0,17,10,27
PUDUCHERRY,2007,TOTAL TRAFFIC ACCIDENTS,1750,1453,316,1769,224,37,261
PUDUCHERRY,2008,AIR-CRASH,0,0,0,0,0,0,0
PUDUCHERRY,2008,COLLAPSE OF STRUCTURE(HOUSE),2,0,1,1,2,2,4
PUDUCHERRY,2008,COLLAPSE OF STRUCTURE(BUILDING),0,0,0,0,0,0,0
PUDUCHERRY,2008,COLLAPSE OF STRUCTURE(DAM),0,0,0,0,0,0,0
PUDUCHERRY,2008,COLLAPSE OF STRUCTURE(BRIDGE),0,0,0,0,0,0,0
PUDUCHERRY,2008,COLLAPSE OF STRUCTURE(OTHERS),0,0,0,0,0,0,0
PUDUCHERRY,2008,DROWNING (BOAT CAPSIZE),0,0,0,0,0,0,0
PUDUCHERRY,2008,DROWNING(OTHER CASES),95,0,0,0,91,4,95
PUDUCHERRY,2008,ELECTROCUTION,27,6,0,6,19,5,24
PUDUCHERRY,2008,EXPLOSION (BOMB EXPLOSION),0,0,0,0,0,0,0
PUDUCHERRY,2008,EXPLOSION(OTHER EXPLOSION LIKE BOIL,0,0,0,0,0,0,0
PUDUCHERRY,2008,FALLS (FALL FROM HEIGHT),63,3,0,3,52,8,60
PUDUCHERRY,2008,FALL INTO PIT/MANHOLE,3,0,0,0,1,1,2
PUDUCHERRY,2008,FACTORY/MACHINE ACCIDENTS,8,7,0,7,0,1,1
PUDUCHERRY,2008,FIRE (FIREWORKS/CRACKERS),4,3,0,3,1,0,1
PUDUCHERRY,2008,FIRE (SHORT-CIRCUIT),0,0,0,0,0,0,0
PUDUCHERRY,2008,GAS CYLINDER/STOVE BURST,1,0,0,0,1,0,1
PUDUCHERRY,2008,OTHER FIRE ACCIDENTS,28,2,0,2,8,20,28
PUDUCHERRY,2008,FIRE-ARMS,0,0,0,0,0,0,0
PUDUCHERRY,2008,SUDDEN DEATHS(HEART ATTACKS),35,0,0,0,33,2,35
PUDUCHERRY,2008,EPILEPTIC FITS/GIDDINESS,264,0,0,0,236,28,264
PUDUCHERRY,2008,ABORTIONS/CHILD BIRTH,1,0,0,0,0,1,1
PUDUCHERRY,2008,INFLUENCE OF ALCOHOL,267,0,0,0,261,6,267
PUDUCHERRY,2008,KILLED BY ANIMALS,0,0,0,0,0,0,0
PUDUCHERRY,2008,MINES OR QUARY DISASTER,0,0,0,0,0,0,0
PUDUCHERRY,2008,FOOD POISIONING/ACCIDENTAL INTAKE OF INSECTICIDES ETC.,1,10,0,10,0,0,0
PUDUCHERRY,2008,SPURIOUS/POISIONOUS LIQUOR,0,0,0,0,0,0,0
PUDUCHERRY,2008,LEAKAGE OF POISINOUS GASES ETC.,0,0,0,0,0,0,0
PUDUCHERRY,2008,SNAKE BITE/ANIMAL BITE,16,0,0,0,9,7,16
PUDUCHERRY,2008,OTHER,11,0,0,0,8,3,11
PUDUCHERRY,2008,STAMPEDE,0,0,0,0,0,0,0
PUDUCHERRY,2008,SUFFOCATION,0,0,0,0,0,0,0
PUDUCHERRY,2008,TRAFFIC ACCIDENTS (ROAD ACCIDENTS),1698,1463,392,1855,184,28,212
PUDUCHERRY,2008,TRAFFIC ACCIDENTS (RAIL-ROAD ACCIDE,0,0,0,0,0,0,0
PUDUCHERRY,2008,OTHER RAILWAY ACCIDENTS,0,0,0,0,0,0,0
PUDUCHERRY,2008,OTHER CAUSES (PLEASE SPECIFY),15,6,0,6,6,3,9
PUDUCHERRY,2008,CAUSES NOT KNOWN,17,0,0,0,16,1,17
PUDUCHERRY,2008,TOTAL,2556,1500,393,1893,928,120,1048
PUDUCHERRY,2008,TOTAL COLLAPSE,2,0,1,1,2,2,4
PUDUCHERRY,2008,TOTAL DROWNING,95,0,0,0,91,4,95
PUDUCHERRY,2008,TOTAL EXPLOSION,0,0,0,0,0,0,0
PUDUCHERRY,2008,TOTAL FALLS,66,3,0,3,53,9,62
PUDUCHERRY,2008,TOTAL FIRE,33,5,0,5,10,20,30
PUDUCHERRY,2008,TOTAL SUDDEN DEATHS,567,0,0,0,530,37,567
PUDUCHERRY,2008,TOTAL POISONING,28,10,0,10,17,10,27
PUDUCHERRY,2008,TOTAL TRAFFIC ACCIDENTS,1698,1463,392,1855,184,28,212
PUDUCHERRY,2009,AIR-CRASH,0,0,0,0,0,0,0
PUDUCHERRY,2009,COLLAPSE OF STRUCTURE(HOUSE),0,0,0,0,0,0,0
PUDUCHERRY,2009,COLLAPSE OF STRUCTURE(BUILDING),0,0,0,0,0,0,0
PUDUCHERRY,2009,COLLAPSE OF STRUCTURE(DAM),0,0,0,0,0,0,0
PUDUCHERRY,2009,COLLAPSE OF STRUCTURE(BRIDGE),0,0,0,0,0,0,0
PUDUCHERRY,2009,COLLAPSE OF STRUCTURE(OTHERS),0,0,0,0,0,0,0
PUDUCHERRY,2009,DROWNING (BOAT CAPSIZE),0,0,0,0,0,0,0
PUDUCHERRY,2009,DROWNING(OTHER CASES),89,0,0,0,83,6,89
PUDUCHERRY,2009,ELECTROCUTION,42,4,0,4,32,6,38
PUDUCHERRY,2009,EXPLOSION (BOMB EXPLOSION),0,0,0,0,0,0,0
PUDUCHERRY,2009,EXPLOSION(OTHER EXPLOSION LIKE BOIL,0,0,0,0,0,0,0
PUDUCHERRY,2009,FALLS (FALL FROM HEIGHT),50,4,0,4,40,6,46
PUDUCHERRY,2009,FALL INTO PIT/MANHOLE,1,0,0,0,1,0,1
PUDUCHERRY,2009,FACTORY/MACHINE ACCIDENTS,12,7,1,8,4,0,4
PUDUCHERRY,2009,FIRE (FIREWORKS/CRACKERS),3,1,1,2,1,0,1
PUDUCHERRY,2009,FIRE (SHORT-CIRCUIT),0,0,0,0,0,0,0
PUDUCHERRY,2009,GAS CYLINDER/STOVE BURST,0,0,0,0,0,0,0
PUDUCHERRY,2009,OTHER FIRE ACCIDENTS,43,0,0,0,9,34,43
PUDUCHERRY,2009,FIRE-ARMS,0,0,0,0,0,0,0
PUDUCHERRY,2009,SUDDEN DEATHS(HEART ATTACKS),52,0,0,0,51,1,52
PUDUCHERRY,2009,EPILEPTIC FITS/GIDDINESS,187,0,0,0,163,24,187
PUDUCHERRY,2009,ABORTIONS/CHILD BIRTH,0,0,0,0,0,0,0
PUDUCHERRY,2009,INFLUENCE OF ALCOHOL,210,0,0,0,202,8,210
PUDUCHERRY,2009,KILLED BY ANIMALS,0,0,0,0,0,0,0
PUDUCHERRY,2009,MINES OR QUARY DISASTER,0,0,0,0,0,0,0
PUDUCHERRY,2009,FOOD POISIONING/ACCIDENTAL INTAKE OF INSECTICIDES ETC.,3,0,0,0,3,0,3
PUDUCHERRY,2009,SPURIOUS/POISIONOUS LIQUOR,0,0,0,0,0,0,0
PUDUCHERRY,2009,LEAKAGE OF POISINOUS GASES ETC.,0,0,0,0,0,0,0
PUDUCHERRY,2009,SNAKE BITE/ANIMAL BITE,10,0,0,0,3,7,10
PUDUCHERRY,2009,OTHER,5,0,0,0,4,1,5
PUDUCHERRY,2009,STAMPEDE,0,0,0,0,0,0,0
PUDUCHERRY,2009,SUFFOCATION,0,0,0,0,0,0,0
PUDUCHERRY,2009,TRAFFIC ACCIDENTS (ROAD ACCIDENTS),1698,1334,398,1732,194,24,218
PUDUCHERRY,2009,TRAFFIC ACCIDENTS (RAIL-ROAD ACCIDE,0,0,0,0,0,0,0
PUDUCHERRY,2009,OTHER RAILWAY ACCIDENTS,5,0,0,0,5,0,5
PUDUCHERRY,2009,OTHER CAUSES (PLEASE SPECIFY),59,4,2,6,46,7,53
PUDUCHERRY,2009,CAUSES NOT KNOWN,2,0,0,0,2,0,2
PUDUCHERRY,2009,TOTAL,2471,1354,402,1756,843,124,967
PUDUCHERRY,2009,TOTAL COLLAPSE,0,0,0,0,0,0,0
PUDUCHERRY,2009,TOTAL DROWNING,89,0,0,0,83,6,89
PUDUCHERRY,2009,TOTAL EXPLOSION,0,0,0,0,0,0,0
PUDUCHERRY,2009,TOTAL FALLS,51,4,0,4,41,6,47
PUDUCHERRY,2009,TOTAL FIRE,46,1,1,2,10,34,44
PUDUCHERRY,2009,TOTAL SUDDEN DEATHS,449,0,0,0,416,33,449
PUDUCHERRY,2009,TOTAL POISONING,18,0,0,0,10,8,18
PUDUCHERRY,2009,TOTAL TRAFFIC ACCIDENTS,1703,1334,398,1732,199,24,223
PUDUCHERRY,2010,AIR-CRASH,0,0,0,0,0,0,0
PUDUCHERRY,2010,COLLAPSE OF STRUCTURE(HOUSE),0,0,0,0,0,0,0
PUDUCHERRY,2010,COLLAPSE OF STRUCTURE(BUILDING),0,0,0,0,0,0,0
PUDUCHERRY,2010,COLLAPSE OF STRUCTURE(DAM),0,0,0,0,0,0,0
PUDUCHERRY,2010,COLLAPSE OF STRUCTURE(BRIDGE),0,0,0,0,0,0,0
PUDUCHERRY,2010,COLLAPSE OF STRUCTURE(OTHERS),0,0,0,0,0,0,0
PUDUCHERRY,2010,DROWNING (BOAT CAPSIZE),1,0,0,0,1,0,1
PUDUCHERRY,2010,DROWNING(OTHER CASES),85,0,0,0,79,6,85
PUDUCHERRY,2010,ELECTROCUTION,25,0,0,0,22,3,25
PUDUCHERRY,2010,EXPLOSION (BOMB EXPLOSION),0,0,0,0,0,0,0
PUDUCHERRY,2010,EXPLOSION(OTHER EXPLOSION LIKE BOIL,0,0,0,0,0,0,0
PUDUCHERRY,2010,FALLS (FALL FROM HEIGHT),43,2,0,2,38,3,41
PUDUCHERRY,2010,FALL INTO PIT/MANHOLE,0,0,0,0,0,0,0
PUDUCHERRY,2010,FACTORY/MACHINE ACCIDENTS,14,6,0,6,7,1,8
PUDUCHERRY,2010,FIRE (FIREWORKS/CRACKERS),1,1,0,1,0,0,0
PUDUCHERRY,2010,FIRE (SHORT-CIRCUIT),0,0,0,0,0,0,0
PUDUCHERRY,2010,GAS CYLINDER/STOVE BURST,0,0,0,0,0,0,0
PUDUCHERRY,2010,OTHER FIRE ACCIDENTS,33,0,0,0,5,28,33
PUDUCHERRY,2010,FIRE-ARMS,0,0,0,0,0,0,0
PUDUCHERRY,2010,SUDDEN DEATHS(HEART ATTACKS),58,0,0,0,51,7,58
PUDUCHERRY,2010,EPILEPTIC FITS/GIDDINESS,214,0,0,0,182,32,214
PUDUCHERRY,2010,ABORTIONS/CHILD BIRTH,1,0,0,0,0,1,1
PUDUCHERRY,2010,INFLUENCE OF ALCOHOL,245,0,0,0,241,4,245
PUDUCHERRY,2010,KILLED BY ANIMALS,0,0,0,0,0,0,0
PUDUCHERRY,2010,MINES OR QUARY DISASTER,0,0,0,0,0,0,0
PUDUCHERRY,2010,FOOD POISIONING/ACCIDENTAL INTAKE OF INSECTICIDES ETC.,0,0,0,0,0,0,0
PUDUCHERRY,2010,SPURIOUS/POISIONOUS LIQUOR,0,0,0,0,0,0,0
PUDUCHERRY,2010,LEAKAGE OF POISINOUS GASES ETC.,0,0,0,0,0,0,0
PUDUCHERRY,2010,SNAKE BITE/ANIMAL BITE,9,0,0,0,3,6,9
PUDUCHERRY,2010,OTHER,6,0,0,0,4,2,6
PUDUCHERRY,2010,STAMPEDE,0,0,0,0,0,0,0
PUDUCHERRY,2010,SUFFOCATION,0,0,0,0,0,0,0
PUDUCHERRY,2010,TRAFFIC ACCIDENTS (ROAD ACCIDENTS),1529,1174,331,1505,205,34,239
PUDUCHERRY,2010,TRAFFIC ACCIDENTS (RAIL-ROAD ACCIDE,0,0,0,0,0,0,0
PUDUCHERRY,2010,OTHER RAILWAY ACCIDENTS,6,0,0,0,5,1,6
PUDUCHERRY,2010,OTHER CAUSES (PLEASE SPECIFY),48,0,0,0,35,13,48
PUDUCHERRY,2010,CAUSES NOT KNOWN,0,0,0,0,0,0,0
PUDUCHERRY,2010,TOTAL,2318,1183,331,1514,878,141,1019
PUDUCHERRY,2010,TOTAL COLLAPSE,0,0,0,0,0,0,0
PUDUCHERRY,2010,TOTAL DROWNING,86,0,0,0,80,6,86
PUDUCHERRY,2010,TOTAL EXPLOSION,0,0,0,0,0,0,0
PUDUCHERRY,2010,TOTAL FALLS,43,2,0,2,38,3,41
PUDUCHERRY,2010,TOTAL FIRE,34,1,0,1,5,28,33
PUDUCHERRY,2010,TOTAL SUDDEN DEATHS,518,0,0,0,474,44,518
PUDUCHERRY,2010,TOTAL POISONING,15,0,0,0,7,8,15
PUDUCHERRY,2010,TOTAL TRAFFIC ACCIDENTS,1535,1174,331,1505,210,35,245
PUDUCHERRY,2011,AIR-CRASH,0,0,0,0,0,0,0
PUDUCHERRY,2011,COLLAPSE OF STRUCTURE(HOUSE),7,1,2,3,3,4,7
PUDUCHERRY,2011,COLLAPSE OF STRUCTURE(BUILDING),0,0,0,0,0,0,0
PUDUCHERRY,2011,COLLAPSE OF STRUCTURE(DAM),0,0,0,0,0,0,0
PUDUCHERRY,2011,COLLAPSE OF STRUCTURE(BRIDGE),0,0,0,0,0,0,0
PUDUCHERRY,2011,COLLAPSE OF STRUCTURE(OTHERS),3,0,0,0,2,1,3
PUDUCHERRY,2011,DROWNING (BOAT CAPSIZE),0,0,0,0,0,0,0
PUDUCHERRY,2011,DROWNING(OTHER CASES),105,0,0,0,97,8,105
PUDUCHERRY,2011,ELECTROCUTION,26,0,0,0,21,5,26
PUDUCHERRY,2011,EXPLOSION (BOMB EXPLOSION),0,0,0,0,0,0,0
PUDUCHERRY,2011,EXPLOSION(OTHER EXPLOSION LIKE BOIL,0,0,0,0,0,0,0
PUDUCHERRY,2011,FALLS (FALL FROM HEIGHT),50,2,0,2,44,4,48
PUDUCHERRY,2011,FALL INTO PIT/MANHOLE,0,0,0,0,0,0,0
PUDUCHERRY,2011,FACTORY/MACHINE ACCIDENTS,7,5,0,5,2,0,2
PUDUCHERRY,2011,FIRE (FIREWORKS/CRACKERS),1,0,1,1,0,0,0
PUDUCHERRY,2011,FIRE (SHORT-CIRCUIT),1,0,0,0,0,1,1
PUDUCHERRY,2011,GAS CYLINDER/STOVE BURST,0,0,0,0,0,0,0
PUDUCHERRY,2011,OTHER FIRE ACCIDENTS,41,1,0,1,7,34,41
PUDUCHERRY,2011,FIRE-ARMS,0,0,0,0,0,0,0
PUDUCHERRY,2011,SUDDEN DEATHS(HEART ATTACKS),63,0,0,0,58,5,63
PUDUCHERRY,2011,EPILEPTIC FITS/GIDDINESS,282,0,0,0,251,31,282
PUDUCHERRY,2011,ABORTIONS/CHILD BIRTH,0,0,0,0,0,0,0
PUDUCHERRY,2011,INFLUENCE OF ALCOHOL,226,0,0,0,224,2,226
PUDUCHERRY,2011,KILLED BY ANIMALS,1,0,0,0,1,0,1
PUDUCHERRY,2011,MINES OR QUARY DISASTER,0,0,0,0,0,0,0
PUDUCHERRY,2011,FOOD POISIONING/ACCIDENTAL INTAKE OF INSECTICIDES ETC.,2,0,0,0,1,1,2
PUDUCHERRY,2011,SPURIOUS/POISIONOUS LIQUOR,0,0,0,0,0,0,0
PUDUCHERRY,2011,LEAKAGE OF POISINOUS GASES ETC.,1,241,254,495,0,0,0
PUDUCHERRY,2011,SNAKE BITE/ANIMAL BITE,15,0,0,0,9,6,15
PUDUCHERRY,2011,OTHER,3,0,0,0,2,1,3
PUDUCHERRY,2011,STAMPEDE,0,0,0,0,0,0,0
PUDUCHERRY,2011,SUFFOCATION,1,4,0,4,4,0,4
PUDUCHERRY,2011,TRAFFIC ACCIDENTS (ROAD ACCIDENTS),1480,1335,354,1689,193,40,233
PUDUCHERRY,2011,TRAFFIC ACCIDENTS (RAIL-ROAD ACCIDE,0,0,0,0,0,0,0
PUDUCHERRY,2011,OTHER RAILWAY ACCIDENTS,6,0,0,0,6,0,6
PUDUCHERRY,2011,OTHER CAUSES (PLEASE SPECIFY),19,7,0,7,12,0,12
PUDUCHERRY,2011,CAUSES NOT KNOWN,11,0,0,0,8,3,11
PUDUCHERRY,2011,TOTAL,2351,1596,611,2207,945,146,1091
PUDUCHERRY,2011,TOTAL COLLAPSE,10,1,2,3,5,5,10
PUDUCHERRY,2011,TOTAL DROWNING,105,0,0,0,97,8,105
PUDUCHERRY,2011,TOTAL EXPLOSION,0,0,0,0,0,0,0
PUDUCHERRY,2011,TOTAL FALLS,50,2,0,2,44,4,48
PUDUCHERRY,2011,TOTAL FIRE,43,1,1,2,7,35,42
PUDUCHERRY,2011,TOTAL SUDDEN DEATHS,571,0,0,0,533,38,571
PUDUCHERRY,2011,TOTAL POISONING,21,241,254,495,12,8,20
PUDUCHERRY,2011,TOTAL TRAFFIC ACCIDENTS,1486,1335,354,1689,199,40,239
PUDUCHERRY,2012,AIR-CRASH,0,0,0,0,0,0,0
PUDUCHERRY,2012,COLLAPSE OF STRUCTURE(HOUSE),6,5,0,5,3,1,4
PUDUCHERRY,2012,COLLAPSE OF STRUCTURE(BUILDING),0,0,0,0,0,0,0
PUDUCHERRY,2012,COLLAPSE OF STRUCTURE(DAM),0,0,0,0,0,0,0
PUDUCHERRY,2012,COLLAPSE OF STRUCTURE(BRIDGE),0,0,0,0,0,0,0
PUDUCHERRY,2012,COLLAPSE OF STRUCTURE(OTHERS),0,0,0,0,0,0,0
PUDUCHERRY,2012,DROWNING (BOAT CAPSIZE),0,0,0,0,0,0,0
PUDUCHERRY,2012,DROWNING(OTHER CASES),95,0,0,0,88,8,96
PUDUCHERRY,2012,ELECTROCUTION,27,3,0,3,20,3,23
PUDUCHERRY,2012,EXPLOSION (BOMB EXPLOSION),0,0,0,0,0,0,0
PUDUCHERRY,2012,EXPLOSION(OTHER EXPLOSION LIKE BOIL,0,0,0,0,0,0,0
PUDUCHERRY,2012,FALLS (FALL FROM HEIGHT),51,4,0,4,49,3,52
PUDUCHERRY,2012,FALL INTO PIT/MANHOLE,3,0,0,0,3,0,3
PUDUCHERRY,2012,FACTORY/MACHINE ACCIDENTS,7,7,0,7,4,0,4
PUDUCHERRY,2012,FIRE (FIREWORKS/CRACKERS),0,0,0,0,0,0,0
PUDUCHERRY,2012,FIRE (SHORT-CIRCUIT),0,0,0,0,0,0,0
PUDUCHERRY,2012,GAS CYLINDER/STOVE BURST,0,0,0,0,0,0,0
PUDUCHERRY,2012,OTHER FIRE ACCIDENTS,25,0,0,0,6,19,25
PUDUCHERRY,2012,FIRE-ARMS,0,0,0,0,0,0,0
PUDUCHERRY,2012,SUDDEN DEATHS(HEART ATTACKS),63,0,0,0,54,9,63
PUDUCHERRY,2012,EPILEPTIC FITS/GIDDINESS,279,0,0,0,252,27,279
PUDUCHERRY,2012,ABORTIONS/CHILD BIRTH,1,0,0,0,0,1,1
PUDUCHERRY,2012,INFLUENCE OF ALCOHOL,307,0,0,0,302,5,307
PUDUCHERRY,2012,KILLED BY ANIMALS,0,0,0,0,0,0,0
PUDUCHERRY,2012,MINES OR QUARY DISASTER,0,0,0,0,0,0,0
PUDUCHERRY,2012,FOOD POISIONING/ACCIDENTAL INTAKE OF INSECTICIDES ETC.,0,0,0,0,0,0,0
PUDUCHERRY,2012,SPURIOUS/POISIONOUS LIQUOR,0,0,0,0,0,0,0
PUDUCHERRY,2012,LEAKAGE OF POISINOUS GASES ETC.,1,2,7,9,0,0,0
PUDUCHERRY,2012,SNAKE BITE/ANIMAL BITE,13,0,0,0,7,6,13
PUDUCHERRY,2012,OTHER,3,0,0,0,1,2,3
PUDUCHERRY,2012,STAMPEDE,0,0,0,0,0,0,0
PUDUCHERRY,2012,SUFFOCATION,0,0,0,0,0,0,0
PUDUCHERRY,2012,TRAFFIC ACCIDENTS (ROAD ACCIDENTS),1510,1195,404,1599,195,38,233
PUDUCHERRY,2012,TRAFFIC ACCIDENTS (RAIL-ROAD ACCIDE,0,0,0,0,0,0,0
PUDUCHERRY,2012,OTHER RAILWAY ACCIDENTS,7,0,0,0,7,0,7
PUDUCHERRY,2012,OTHER CAUSES (PLEASE SPECIFY),38,10,2,12,23,6,29
PUDUCHERRY,2012,CAUSES NOT KNOWN,16,0,0,0,13,3,16
PUDUCHERRY,2012,TOTAL,2452,1226,413,1639,1027,131,1158
PUDUCHERRY,2012,TOTAL COLLAPSE,6,5,0,5,3,1,4
PUDUCHERRY,2012,TOTAL DROWNING,95,0,0,0,88,8,96
PUDUCHERRY,2012,TOTAL EXPLOSION,0,0,0,0,0,0,0
PUDUCHERRY,2012,TOTAL FALLS,54,4,0,4,52,3,55
PUDUCHERRY,2012,TOTAL FIRE,25,0,0,0,6,19,25
PUDUCHERRY,2012,TOTAL SUDDEN DEATHS,650,0,0,0,608,42,650
PUDUCHERRY,2012,TOTAL POISONING,17,2,7,9,8,8,16
PUDUCHERRY,2012,TOTAL TRAFFIC ACCIDENTS,1517,1195,404,1599,202,38,240
TOTAL (UTS),2001,AIR-CRASH,0,0,0,0,0,0,0
TOTAL (UTS),2001,COLLAPSE OF STRUCTURE (HOUSE),20,14,1,15,15,3,18
TOTAL (UTS),2001,COLLAPSE OF STRUCTURE (BUILDING),4,2,1,3,3,0,3
TOTAL (UTS),2001,COLLAPSE OF STRUCTURE (DAM),0,0,0,0,0,0,0
TOTAL (UTS),2001,COLLAPSE OF STRUCTURE (BRIDGE),0,0,0,0,0,0,0
TOTAL (UTS),2001,COLLAPSE OF STRUCTURE (OTHERS),23,26,4,30,15,5,20
TOTAL (UTS),2001,DROWNING (BOAT CAPSIZE),2,0,0,0,2,0,2
TOTAL (UTS),2001,DROWNING (OTHER CASES),282,0,0,0,242,52,294
TOTAL (UTS),2001,ELECTROCUTION,244,7,0,7,205,35,240
TOTAL (UTS),2001,EXPLOSION (BOMB EXPLOSION),2,3,0,3,0,0,0
TOTAL (UTS),2001,"EXPLOSION(OTHER EXPLOSION LIKE BOILERS, GAS CYLINDER ETC.)",14,13,3,16,6,4,10
TOTAL (UTS),2001,FALLS (FALL FROM HEIGHT),305,11,0,11,252,45,297
TOTAL (UTS),2001,FALL INTO PIT/MANHOLE,28,2,1,3,26,2,28
TOTAL (UTS),2001,FACTORY/MACHINE ACCIDENTS,104,69,0,69,39,0,39
TOTAL (UTS),2001,FIRE (FIREWORKS/CRACKERS),2,9,0,9,1,0,1
TOTAL (UTS),2001,FIRE (SHORT-CIRCUIT),28,2,0,2,23,8,31
TOTAL (UTS),2001,GAS CYLINDER/STOVE BURST,213,7,2,9,48,161,209
TOTAL (UTS),2001,OTHER FIRE ACCIDENTS,449,12,1,13,140,344,484
TOTAL (UTS),2001,FIRE-ARMS,50,34,0,34,35,16,51
TOTAL (UTS),2001,SUDDEN DEATHS(HEART ATTACKS),335,0,0,0,304,31,335
TOTAL (UTS),2001,EPILEPTIC FITS/GIDDINESS,61,0,0,0,51,11,62
TOTAL (UTS),2001,ABORTIONS/CHILD BIRTH,18,0,0,0,0,18,18
TOTAL (UTS),2001,INFLUENCE OF ALCOHOL,214,0,0,0,213,1,214
TOTAL (UTS),2001,KILLED BY ANIMALS,13,5,0,5,8,0,8
TOTAL (UTS),2001,MINES OR QUARY DISASTER,3,1,1,2,1,0,1
TOTAL (UTS),2001,FOOD POISIONING/ACCIDENTAL INTAKE OF INSECTICIDES ETC.,113,3,5,8,71,40,111
TOTAL (UTS),2001,SPURIOUS/POISIONOUS LIQUOR,15,0,0,0,8,7,15
TOTAL (UTS),2001,LEAKAGE OF POISINOUS GASES ETC.,2,1,0,1,2,0,2
TOTAL (UTS),2001,SNAKE BITE/ANIMAL BITE,34,0,0,0,24,10,34
TOTAL (UTS),2001,OTHER,186,1,0,1,128,65,193
TOTAL (UTS),2001,STAMPEDE,0,0,0,0,0,0,0
TOTAL (UTS),2001,SUFFOCATION,13,0,0,0,12,1,13
TOTAL (UTS),2001,TRAFFIC ACCIDENTS (ROAD ACCIDENTS),11370,9332,1454,10786,1951,300,2251
TOTAL (UTS),2001,TRAFFIC ACCIDENTS (RAIL-ROAD ACCIDENTS),7,0,0,0,7,0,7
TOTAL (UTS),2001,OTHER RAILWAY ACCIDENTS,875,0,0,0,768,107,875
